,Country_Region,Confirmed,Deaths,Recovered,Active,Date,days_since_100,Confirmed_change,Confirmed_change_pct,Confirmed_change_7day
972,Uzbekistan,35702.0,236.0,30973.0,4493.0,2020-08-17,142,373.0,0.01055789861020684,628.2857142857143
973,Armenia,41846.0,832.0,34982.0,6032.0,2020-08-18,152,145.0,0.003477134840891072,179.0
974,Azerbaijan,34474.0,509.0,32201.0,1764.0,2020-08-18,145,131.0,0.003814460006406062,106.14285714285714
975,Georgia,1351.0,17.0,1092.0,242.0,2020-08-18,141,10.0,0.007457121551081247,12.428571428571429
976,Kazakhstan,103571.0,1415.0,86286.0,15870.0,2020-08-18,145,271.0,0.0026234269119069786,388.0
977,Kyrgyzstan,42146.0,1498.0,34855.0,5793.0,2020-08-18,140,155.0,0.0036912671762996396,241.57142857142858
978,Tajikistan,8131.0,65.0,6935.0,1131.0,2020-08-18,107,32.0,0.003951105074700534,37.142857142857146
979,Uzbekistan,36352.0,242.0,32062.0,4048.0,2020-08-18,143,650.0,0.018206262954456376,657.8571428571429
980,Armenia,42056.0,833.0,35226.0,5997.0,2020-08-19,153,210.0,0.005018400802944134,180.28571428571428
981,Azerbaijan,34620.0,510.0,32363.0,1747.0,2020-08-19,146,146.0,0.004235075709230207,113.71428571428571
982,Georgia,1361.0,17.0,1098.0,246.0,2020-08-19,142,10.0,0.007401924500370027,11.857142857142858
983,Kazakhstan,103815.0,1415.0,86450.0,15950.0,2020-08-19,146,244.0,0.002355871817400601,349.0
984,Kyrgyzstan,42325.0,1498.0,35197.0,5630.0,2020-08-19,141,179.0,0.004247140891187717,223.71428571428572
985,Tajikistan,8166.0,65.0,6971.0,1130.0,2020-08-19,108,35.0,0.0043045135899644205,36.285714285714285
986,Uzbekistan,37112.0,248.0,32944.0,3920.0,2020-08-19,144,760.0,0.020906690140845008,636.8571428571429
987,Armenia,42319.0,836.0,35476.0,6007.0,2020-08-20,154,263.0,0.006253566673007471,185.14285714285714
988,Azerbaijan,34759.0,510.0,32511.0,1738.0,2020-08-20,147,139.0,0.004015020219526377,120.57142857142857
989,Georgia,1370.0,17.0,1108.0,245.0,2020-08-20,143,9.0,0.006612784717119791,12.428571428571429
990,Kazakhstan,104071.0,1415.0,87920.0,14736.0,2020-08-20,147,256.0,0.002465924962673949,317.57142857142856
991,Kyrgyzstan,42507.0,1498.0,35486.0,5523.0,2020-08-20,142,182.0,0.004300059066745465,205.42857142857142
992,Tajikistan,8203.0,66.0,7006.0,1131.0,2020-08-20,109,37.0,0.004530982120989568,36.142857142857146
993,Uzbekistan,37547.0,252.0,33261.0,4034.0,2020-08-20,145,435.0,0.011721276137098613,603.4285714285714
994,Armenia,42477.0,842.0,35693.0,5942.0,2020-08-21,155,158.0,0.0037335475791016037,168.28571428571428
995,Azerbaijan,34921.0,512.0,32682.0,1727.0,2020-08-21,148,162.0,0.004660663425299916,129.0
996,Georgia,1385.0,17.0,1128.0,240.0,2020-08-21,144,15.0,0.010948905109489093,11.285714285714286
997,Kazakhstan,104313.0,1415.0,89712.0,13186.0,2020-08-21,148,242.0,0.002325335588204247,289.42857142857144
998,Kyrgyzstan,42703.0,1055.0,35831.0,5817.0,2020-08-21,143,196.0,0.004611005246194733,190.0
999,Tajikistan,8241.0,66.0,7040.0,1135.0,2020-08-21,110,38.0,0.004632451542118776,36.0
1000,Uzbekistan,38074.0,260.0,33989.0,3825.0,2020-08-21,146,527.0,0.0140357418701893,607.5714285714286
1001,Armenia,42616.0,850.0,35907.0,5859.0,2020-08-22,156,139.0,0.0032723591590744228,160.14285714285714
1002,Azerbaijan,35105.0,515.0,32842.0,1748.0,2020-08-22,149,184.0,0.005269035823716406,142.57142857142858
1003,Georgia,1394.0,17.0,1132.0,245.0,2020-08-22,145,9.0,0.006498194945848468,10.428571428571429
1004,Kazakhstan,104543.0,1415.0,91089.0,12039.0,2020-08-22,149,230.0,0.0022049025528936284,263.85714285714283
1005,Kyrgyzstan,42889.0,1055.0,36056.0,5778.0,2020-08-22,144,186.0,0.0043556658782755164,177.71428571428572
1006,Tajikistan,8277.0,66.0,7072.0,1139.0,2020-08-22,111,36.0,0.004368401892974161,35.42857142857143
1007,Uzbekistan,38532.0,267.0,34576.0,3689.0,2020-08-22,147,458.0,0.01202920628250248,572.0
1008,Armenia,42792.0,852.0,35991.0,5949.0,2020-08-23,157,176.0,0.004129904261310324,161.28571428571428
1009,Azerbaijan,35274.0,518.0,32993.0,1763.0,2020-08-23,150,169.0,0.004814129041447179,150.71428571428572
1010,Georgia,1411.0,17.0,1132.0,262.0,2020-08-23,146,17.0,0.012195121951219523,10.714285714285714
1011,Kazakhstan,104718.0,1415.0,92598.0,10705.0,2020-08-23,150,175.0,0.0016739523449680327,240.71428571428572
1012,Kyrgyzstan,43023.0,1056.0,36397.0,5570.0,2020-08-23,145,134.0,0.0031243442374502273,166.71428571428572
1013,Tajikistan,8311.0,66.0,7108.0,1137.0,2020-08-23,112,34.0,0.00410776851516248,35.142857142857146
1014,Uzbekistan,38946.0,273.0,34987.0,3686.0,2020-08-23,148,414.0,0.010744316412332644,516.7142857142857
1015,Armenia,42825.0,854.0,36049.0,5922.0,2020-08-24,158,33.0,0.0007711721817162953,160.57142857142858
1016,Azerbaijan,35426.0,519.0,33104.0,1803.0,2020-08-24,151,152.0,0.00430912286670071,154.71428571428572
1017,Georgia,1421.0,18.0,1137.0,266.0,2020-08-24,147,10.0,0.00708717221828481,11.428571428571429
1018,Kazakhstan,104902.0,1415.0,93405.0,10082.0,2020-08-24,151,184.0,0.0017571000210088172,228.85714285714286
1019,Kyrgyzstan,43126.0,1057.0,36615.0,5454.0,2020-08-24,146,103.0,0.0023940682890546405,162.14285714285714
1020,Tajikistan,8346.0,67.0,7142.0,1137.0,2020-08-24,113,35.0,0.004211286247142398,35.285714285714285
1021,Uzbekistan,39348.0,280.0,35551.0,3517.0,2020-08-24,149,402.0,0.010321984285934338,520.8571428571429
1022,Armenia,42936.0,858.0,36475.0,5603.0,2020-08-25,159,111.0,0.0025919439579684678,155.71428571428572
1023,Azerbaijan,35559.0,521.0,33190.0,1848.0,2020-08-25,152,133.0,0.0037543047479251523,155.0
1024,Georgia,1429.0,19.0,1150.0,260.0,2020-08-25,148,8.0,0.005629838142153343,11.142857142857142
1025,Kazakhstan,105075.0,1523.0,93990.0,9562.0,2020-08-25,152,173.0,0.0016491582619968526,214.85714285714286
1026,Kyrgyzstan,43245.0,1057.0,36925.0,5263.0,2020-08-25,147,119.0,0.002759356304781413,157.0
1027,Tajikistan,8379.0,67.0,7179.0,1133.0,2020-08-25,114,33.0,0.003953989935298274,35.42857142857143
1028,Uzbekistan,39641.0,284.0,35869.0,3488.0,2020-08-25,150,293.0,0.007446375927620208,469.85714285714283
1029,Armenia,43067.0,861.0,36726.0,5480.0,2020-08-26,160,131.0,0.0030510527296441214,144.42857142857142
1030,Azerbaijan,35707.0,522.0,33281.0,1904.0,2020-08-26,153,148.0,0.0041620967968727385,155.28571428571428
1031,Georgia,1436.0,19.0,1150.0,267.0,2020-08-26,149,7.0,0.004898530440867743,10.714285714285714
1032,Kazakhstan,105243.0,1523.0,94713.0,9007.0,2020-08-26,153,168.0,0.001598857958601041,204.0
1033,Kyrgyzstan,43358.0,1057.0,37217.0,5084.0,2020-08-26,148,113.0,0.0026130188461093162,147.57142857142858
1034,Tajikistan,8413.0,67.0,7214.0,1132.0,2020-08-26,115,34.0,0.004057763456259744,35.285714285714285
1035,Uzbekistan,39964.0,291.0,36402.0,3271.0,2020-08-26,151,323.0,0.008148129461920783,407.42857142857144
1036,Armenia,43270.0,864.0,36988.0,5418.0,2020-08-27,161,203.0,0.004713585808159282,135.85714285714286
1037,Azerbaijan,35844.0,524.0,33364.0,1956.0,2020-08-27,154,137.0,0.003836782703671604,155.0
1038,Georgia,1447.0,19.0,1190.0,238.0,2020-08-27,150,11.0,0.0076601671309193264,11.0
1039,Kazakhstan,105408.0,1523.0,95253.0,8632.0,2020-08-27,154,165.0,0.0015678002337446983,191.0
1040,Kyrgyzstan,43459.0,1057.0,37492.0,4910.0,2020-08-27,149,101.0,0.0023294432400018383,136.0
1041,Tajikistan,8449.0,68.0,7246.0,1135.0,2020-08-27,116,36.0,0.004279091881611796,35.142857142857146
1042,Uzbekistan,40447.0,298.0,37200.0,2949.0,2020-08-27,152,483.0,0.012085877289560676,414.2857142857143
1043,Armenia,43451.0,869.0,37264.0,5318.0,2020-08-28,162,181.0,0.004183036746013391,139.14285714285714
1044,Azerbaijan,35986.0,527.0,33461.0,1998.0,2020-08-28,155,142.0,0.003961611427296008,152.14285714285714
1045,Georgia,1455.0,19.0,1196.0,240.0,2020-08-28,151,8.0,0.005528680027643507,10.0
1046,Kazakhstan,105558.0,1523.0,95888.0,8147.0,2020-08-28,155,150.0,0.0014230418943532719,177.85714285714286
1047,Kyrgyzstan,43587.0,1057.0,37726.0,4804.0,2020-08-28,150,128.0,0.002945304770013202,126.28571428571429
1048,Tajikistan,8481.0,68.0,7276.0,1137.0,2020-08-28,117,32.0,0.0037874304651437374,34.285714285714285
1049,Uzbekistan,40720.0,302.0,37873.0,2545.0,2020-08-28,153,273.0,0.006749573515959062,378.0
1050,Armenia,43626.0,872.0,37563.0,5191.0,2020-08-29,163,175.0,0.00402752525833705,144.28571428571428
1051,Azerbaijan,36174.0,529.0,33576.0,2069.0,2020-08-29,156,188.0,0.00522425387650749,152.71428571428572
1052,Georgia,1462.0,19.0,1196.0,247.0,2020-08-29,152,7.0,0.004810996563573866,9.714285714285714
1053,Kazakhstan,105684.0,1523.0,96135.0,8026.0,2020-08-29,156,126.0,0.0011936565679531164,163.0
1054,Kyrgyzstan,43712.0,1057.0,37973.0,4682.0,2020-08-29,151,125.0,0.0028678275632643135,117.57142857142857
1055,Tajikistan,8516.0,68.0,7309.0,1139.0,2020-08-29,118,35.0,0.0041268718311520125,34.142857142857146
1056,Uzbekistan,41067.0,307.0,38250.0,2510.0,2020-08-29,154,347.0,0.00852161100196458,362.14285714285717
1057,Armenia,43750.0,877.0,37650.0,5223.0,2020-08-30,164,124.0,0.002842341722825825,136.85714285714286
1058,Azerbaijan,36309.0,531.0,33703.0,2075.0,2020-08-30,157,135.0,0.003731962182783155,147.85714285714286
1059,Georgia,1469.0,19.0,1221.0,229.0,2020-08-30,153,7.0,0.004787961696306464,8.285714285714286
1060,Kazakhstan,105795.0,1523.0,96297.0,7975.0,2020-08-30,157,111.0,0.001050300897013745,153.85714285714286
1061,Kyrgyzstan,43820.0,1058.0,38198.0,4564.0,2020-08-30,152,108.0,0.0024707174231333173,113.85714285714286
1062,Tajikistan,8516.0,68.0,7309.0,1139.0,2020-08-30,119,0.0,0.0,29.285714285714285
1063,Uzbekistan,41424.0,313.0,38655.0,2456.0,2020-08-30,155,357.0,0.008693111257213726,354.0
1064,Armenia,43781.0,879.0,37722.0,5180.0,2020-08-31,165,31.0,0.0007085714285715028,136.57142857142858
1065,Azerbaijan,36435.0,534.0,33847.0,2054.0,2020-08-31,158,126.0,0.003470213996529692,144.14285714285714
1066,Georgia,1487.0,19.0,1240.0,228.0,2020-08-31,154,18.0,0.012253233492171445,9.428571428571429
1067,Kazakhstan,105872.0,1523.0,96297.0,8052.0,2020-08-31,158,77.0,0.0007278226759299677,138.57142857142858
1068,Kyrgyzstan,43898.0,1058.0,38459.0,4381.0,2020-08-31,153,78.0,0.001780009128252047,110.28571428571429
1069,Tajikistan,8583.0,68.0,7376.0,1139.0,2020-08-31,120,67.0,0.007867543447628078,33.857142857142854
1070,Uzbekistan,41893.0,320.0,39275.0,2298.0,2020-08-31,156,469.0,0.011321938972576273,363.57142857142856
1071,Armenia,43878.0,881.0,38356.0,4641.0,2020-09-01,166,97.0,0.0022155729654416145,134.57142857142858
1072,Azerbaijan,36578.0,536.0,33977.0,2065.0,2020-09-01,159,143.0,0.0039247975847398475,145.57142857142858
1073,Georgia,1510.0,19.0,1253.0,238.0,2020-09-01,155,23.0,0.015467383994619999,11.571428571428571
1074,Kazakhstan,105944.0,1588.0,97371.0,6985.0,2020-09-01,159,72.0,0.0006800664953907631,124.14285714285714
1075,Kyrgyzstan,43958.0,1059.0,38649.0,4250.0,2020-09-01,154,60.0,0.0013668048658252996,101.85714285714286
1076,Tajikistan,8619.0,68.0,7413.0,1138.0,2020-09-01,121,36.0,0.004194337644180424,34.285714285714285
1077,Uzbekistan,42127.0,323.0,39538.0,2266.0,2020-09-01,157,234.0,0.005585658701931173,355.14285714285717
1078,Armenia,44075.0,884.0,38631.0,4560.0,2020-09-02,167,197.0,0.00448972150052418,144.0
1079,Azerbaijan,36732.0,538.0,34116.0,2078.0,2020-09-02,160,154.0,0.00421018098310455,146.42857142857142
1080,Georgia,1548.0,19.0,1270.0,259.0,2020-09-02,156,38.0,0.02516556291390737,16.0
1081,Kazakhstan,106032.0,1588.0,97371.0,7073.0,2020-09-02,160,88.0,0.000830627501321457,112.71428571428571
1082,Kyrgyzstan,44036.0,1059.0,38895.0,4082.0,2020-09-02,155,78.0,0.0017744210382637515,96.85714285714286
1083,Tajikistan,8654.0,69.0,7447.0,1138.0,2020-09-02,122,35.0,0.004060795915999504,34.42857142857143
1084,Uzbekistan,42437.0,327.0,39664.0,2446.0,2020-09-02,158,310.0,0.007358701070572238,353.2857142857143
1085,Armenia,44271.0,887.0,38855.0,4529.0,2020-09-03,168,196.0,0.004446965399886649,143.0
1086,Azerbaijan,36899.0,541.0,34264.0,2094.0,2020-09-03,161,167.0,0.004546444517042447,150.71428571428572
1087,Georgia,1568.0,19.0,1279.0,270.0,2020-09-03,157,20.0,0.012919896640826822,17.285714285714285
1088,Kazakhstan,106121.0,1588.0,98585.0,5948.0,2020-09-03,161,89.0,0.0008393692470196612,101.85714285714286
1089,Kyrgyzstan,44135.0,1059.0,39174.0,3902.0,2020-09-03,156,99.0,0.0022481605958761808,96.57142857142857
1090,Tajikistan,8690.0,69.0,7482.0,1139.0,2020-09-03,123,36.0,0.00415992604575921,34.42857142857143
1091,Uzbekistan,42688.0,331.0,40081.0,2276.0,2020-09-03,159,251.0,0.005914649951693107,320.14285714285717
1092,Armenia,44461.0,891.0,39257.0,4313.0,2020-09-04,169,190.0,0.004291748548711283,144.28571428571428
1093,Azerbaijan,37031.0,543.0,34419.0,2069.0,2020-09-04,162,132.0,0.003577332719043813,149.28571428571428
1094,Georgia,1596.0,19.0,1294.0,283.0,2020-09-04,158,28.0,0.017857142857142794,20.142857142857142
1095,Kazakhstan,106225.0,1588.0,98585.0,6052.0,2020-09-04,162,104.0,0.000980013380951883,95.28571428571429
1096,Kyrgyzstan,44199.0,1060.0,39389.0,3750.0,2020-09-04,157,64.0,0.001450096295457115,87.42857142857143
1097,Tajikistan,8724.0,69.0,7515.0,1140.0,2020-09-04,124,34.0,0.003912543153049564,34.714285714285715
1098,Uzbekistan,42998.0,338.0,40392.0,2268.0,2020-09-04,160,310.0,0.00726199400299854,325.42857142857144
1099,Armenia,44649.0,895.0,39823.0,3931.0,2020-09-05,170,188.0,0.004228424911720374,146.14285714285714
1100,Azerbaijan,37192.0,545.0,34565.0,2082.0,2020-09-05,163,161.0,0.004347708676514239,145.42857142857142
1101,Georgia,1621.0,19.0,1302.0,300.0,2020-09-05,159,25.0,0.015664160401002603,22.714285714285715
1102,Kazakhstan,106301.0,1588.0,99018.0,5695.0,2020-09-05,163,76.0,0.0007154624617558003,88.14285714285714
1103,Kyrgyzstan,44293.0,1060.0,39599.0,3634.0,2020-09-05,158,94.0,0.0021267449489807966,83.0
1104,Tajikistan,8757.0,70.0,7549.0,1138.0,2020-09-05,125,33.0,0.003782668500687647,34.42857142857143
1105,Uzbekistan,43293.0,343.0,40774.0,2176.0,2020-09-05,161,295.0,0.0068607842225218985,318.0
1106,Armenia,44783.0,897.0,40089.0,3797.0,2020-09-06,171,134.0,0.003001187036663744,147.57142857142858
1107,Azerbaijan,37329.0,548.0,34705.0,2076.0,2020-09-06,164,137.0,0.003683587868358762,145.71428571428572
1108,Georgia,1650.0,19.0,1310.0,321.0,2020-09-06,160,29.0,0.017890191239975373,25.857142857142858
1109,Kazakhstan,106361.0,1588.0,99654.0,5119.0,2020-09-06,164,60.0,0.0005644349535751658,80.85714285714286
1110,Kyrgyzstan,44403.0,1060.0,39826.0,3517.0,2020-09-06,159,110.0,0.002483462398121583,83.28571428571429
1111,Tajikistan,8792.0,70.0,7581.0,1141.0,2020-09-06,126,35.0,0.003996802557953538,39.42857142857143
1112,Uzbekistan,43587.0,347.0,41225.0,2015.0,2020-09-06,162,294.0,0.006790936179059015,309.0
1113,Armenia,44845.0,900.0,40121.0,3824.0,2020-09-07,172,62.0,0.0013844539222471752,152.0
1114,Azerbaijan,37418.0,551.0,34837.0,2030.0,2020-09-07,165,89.0,0.0023842053095448623,140.42857142857142
1115,Georgia,1684.0,19.0,1315.0,350.0,2020-09-07,161,34.0,0.020606060606060517,28.142857142857142
1116,Kazakhstan,106425.0,1588.0,99893.0,4944.0,2020-09-07,165,64.0,0.0006017243162437236,79.0
1117,Kyrgyzstan,44458.0,1060.0,39960.0,3438.0,2020-09-07,160,55.0,0.001238655045830317,80.0
1118,Tajikistan,8824.0,70.0,7616.0,1138.0,2020-09-07,127,32.0,0.0036396724294813776,34.42857142857143
1119,Uzbekistan,43893.0,352.0,41531.0,2010.0,2020-09-07,163,306.0,0.007020441874870942,285.7142857142857
1120,Armenia,44953.0,903.0,40592.0,3458.0,2020-09-08,173,108.0,0.0024082952391570878,153.57142857142858
1121,Azerbaijan,37557.0,552.0,34965.0,2040.0,2020-09-08,166,139.0,0.0037147896734193164,139.85714285714286
1122,Georgia,1729.0,19.0,1321.0,389.0,2020-09-08,162,45.0,0.026722090261282583,31.285714285714285
1123,Kazakhstan,106498.0,1634.0,99893.0,4971.0,2020-09-08,166,73.0,0.0006859290580221167,79.14285714285714
1124,Kyrgyzstan,44487.0,1060.0,40092.0,3335.0,2020-09-08,161,29.0,0.0006523010481802594,75.57142857142857
1125,Tajikistan,8860.0,70.0,7650.0,1140.0,2020-09-08,128,36.0,0.004079782411604782,34.42857142857143
1126,Uzbekistan,44281.0,358.0,41594.0,2329.0,2020-09-08,164,388.0,0.008839678308614207,307.7142857142857
1127,Armenia,45152.0,905.0,41023.0,3224.0,2020-09-09,174,199.0,0.00442684581674202,153.85714285714286
1128,Azerbaijan,37732.0,555.0,35119.0,2058.0,2020-09-09,167,175.0,0.004659584098836378,142.85714285714286
1129,Georgia,1773.0,19.0,1325.0,429.0,2020-09-09,163,44.0,0.025448235974551814,32.142857142857146
1130,Kazakhstan,106584.0,1634.0,100248.0,4702.0,2020-09-09,167,86.0,0.0008075269019136577,78.85714285714286
1131,Kyrgyzstan,44613.0,1061.0,40336.0,3216.0,2020-09-09,162,126.0,0.0028322880841593623,82.42857142857143
1132,Tajikistan,8899.0,71.0,7683.0,1145.0,2020-09-09,129,39.0,0.00440180586907446,35.0
1133,Uzbekistan,44930.0,366.0,42212.0,2352.0,2020-09-09,165,649.0,0.014656398906980339,356.14285714285717
1134,Armenia,45326.0,906.0,41233.0,3187.0,2020-09-10,175,174.0,0.0038536498936925234,150.71428571428572
1135,Azerbaijan,37874.0,556.0,35269.0,2049.0,2020-09-10,168,142.0,0.0037633838651542906,139.28571428571428
1136,Georgia,1830.0,19.0,1334.0,477.0,2020-09-10,164,57.0,0.0321489001692048,37.42857142857143
1137,Kazakhstan,106661.0,1634.0,100409.0,4618.0,2020-09-10,168,77.0,0.000722434887037382,77.14285714285714
1138,Kyrgyzstan,44684.0,1061.0,40487.0,3136.0,2020-09-10,163,71.0,0.001591464371371476,78.42857142857143
1139,Tajikistan,8939.0,72.0,7714.0,1153.0,2020-09-10,130,40.0,0.004494887065962461,35.57142857142857
1140,Uzbekistan,45473.0,370.0,42509.0,2594.0,2020-09-10,166,543.0,0.012085466280881363,397.85714285714283
1141,Armenia,45503.0,909.0,41434.0,3160.0,2020-09-11,176,177.0,0.0039050434629130937,148.85714285714286
1142,Azerbaijan,38037.0,557.0,35440.0,2040.0,2020-09-11,169,163.0,0.004303743993240738,143.71428571428572
1143,Georgia,1917.0,19.0,1354.0,544.0,2020-09-11,165,87.0,0.04754098360655745,45.857142857142854
1144,Kazakhstan,106729.0,1634.0,100409.0,4686.0,2020-09-11,169,68.0,0.0006375338689867949,72.0
1145,Kyrgyzstan,44761.0,1063.0,40631.0,3067.0,2020-09-11,164,77.0,0.0017232118879240144,80.28571428571429
1146,Tajikistan,8977.0,72.0,7747.0,1158.0,2020-09-11,131,38.0,0.004251034791363795,36.142857142857146
1147,Uzbekistan,46160.0,377.0,42857.0,2926.0,2020-09-11,167,687.0,0.015107866206320208,451.7142857142857
1148,Armenia,45675.0,911.0,41605.0,3159.0,2020-09-12,177,172.0,0.00377997055139212,146.57142857142858
1149,Azerbaijan,38172.0,559.0,35607.0,2006.0,2020-09-12,170,135.0,0.003549175802508131,140.0
1150,Georgia,2075.0,19.0,1363.0,693.0,2020-09-12,166,158.0,0.08242044861763165,64.85714285714286
1151,Kazakhstan,106803.0,1634.0,100615.0,4554.0,2020-09-12,170,74.0,0.0006933448266168707,71.71428571428571
1152,Kyrgyzstan,44828.0,1063.0,40779.0,2986.0,2020-09-12,165,67.0,0.0014968387658900184,76.42857142857143
1153,Tajikistan,9014.0,72.0,7782.0,1160.0,2020-09-12,132,37.0,0.004121644201849239,36.714285714285715
1154,Uzbekistan,46721.0,384.0,43359.0,2978.0,2020-09-12,168,561.0,0.012153379549393328,489.7142857142857
1155,Armenia,45862.0,916.0,41659.0,3287.0,2020-09-13,178,187.0,0.004094143404488326,154.14285714285714
1156,Azerbaijan,38327.0,562.0,35756.0,2009.0,2020-09-13,171,155.0,0.004060567955569638,142.57142857142858
1157,Georgia,2227.0,19.0,1369.0,839.0,2020-09-13,167,152.0,0.07325301204819268,82.42857142857143
1158,Kazakhstan,106855.0,1634.0,100627.0,4594.0,2020-09-13,171,52.0,0.0004868777094275689,70.57142857142857
1159,Kyrgyzstan,44881.0,1063.0,40922.0,2896.0,2020-09-13,166,53.0,0.0011822967787988858,68.28571428571429
1160,Tajikistan,9049.0,72.0,7816.0,1161.0,2020-09-13,133,35.0,0.0038828489017084244,36.714285714285715
1161,Uzbekistan,47287.0,390.0,43866.0,3031.0,2020-09-13,169,566.0,0.012114466728023743,528.5714285714286
1162,Armenia,45969.0,919.0,41693.0,3357.0,2020-09-14,179,107.0,0.002333086215167146,160.57142857142858
1163,Azerbaijan,38403.0,564.0,35860.0,1979.0,2020-09-14,172,76.0,0.0019829363112167098,140.71428571428572
1164,Georgia,2392.0,19.0,1369.0,1004.0,2020-09-14,168,165.0,0.07409070498428383,101.14285714285714
1165,Kazakhstan,106920.0,1634.0,100627.0,4659.0,2020-09-14,172,65.0,0.0006083009686022045,70.71428571428571
1166,Kyrgyzstan,44928.0,1063.0,41023.0,2842.0,2020-09-14,167,47.0,0.001047213743009312,67.14285714285714
1167,Tajikistan,9088.0,72.0,7853.0,1163.0,2020-09-14,134,39.0,0.0043098684937561416,37.714285714285715
1168,Uzbekistan,47836.0,396.0,44375.0,3065.0,2020-09-14,170,549.0,0.011609956224755136,563.2857142857143
1169,Armenia,46119.0,920.0,41941.0,3258.0,2020-09-15,180,150.0,0.003263068589701712,166.57142857142858
1170,Azerbaijan,38517.0,566.0,35998.0,1953.0,2020-09-15,173,114.0,0.002968518084524696,137.14285714285714
1171,Georgia,2562.0,19.0,1369.0,1174.0,2020-09-15,169,170.0,0.07107023411371238,119.0
1172,Kazakhstan,106984.0,1671.0,101267.0,4046.0,2020-09-15,173,64.0,0.0005985783763562402,69.42857142857143
1173,Kyrgyzstan,44999.0,1063.0,41103.0,2833.0,2020-09-15,168,71.0,0.001580306267806364,73.14285714285714
1174,Tajikistan,9129.0,73.0,7896.0,1160.0,2020-09-15,135,41.0,0.004511443661971759,38.42857142857143
1175,Uzbekistan,48429.0,402.0,44942.0,3085.0,2020-09-15,171,593.0,0.012396521448281739,592.5714285714286
1176,Armenia,46376.0,923.0,42069.0,3384.0,2020-09-16,181,257.0,0.005572540601487486,174.85714285714286
1177,Azerbaijan,38658.0,569.0,36149.0,1940.0,2020-09-16,174,141.0,0.0036607212399719646,132.28571428571428
1178,Georgia,2758.0,19.0,1412.0,1327.0,2020-09-16,170,196.0,0.07650273224043724,140.71428571428572
1179,Kazakhstan,107056.0,1671.0,101455.0,3930.0,2020-09-16,174,72.0,0.0006729978314514717,67.42857142857143
1180,Kyrgyzstan,45072.0,1063.0,41210.0,2799.0,2020-09-16,169,73.0,0.0016222582724061407,65.57142857142857
1181,Tajikistan,9171.0,73.0,7941.0,1157.0,2020-09-16,136,42.0,0.0046007229707525354,38.857142857142854
1182,Uzbekistan,49015.0,407.0,45422.0,3186.0,2020-09-16,172,586.0,0.012100187903941961,583.5714285714286
1183,Armenia,46671.0,925.0,42231.0,3515.0,2020-09-17,182,295.0,0.006361048818354309,192.14285714285714
1184,Azerbaijan,38777.0,571.0,36289.0,1917.0,2020-09-17,175,119.0,0.0030782761653473933,129.0
1185,Georgia,2937.0,19.0,1422.0,1496.0,2020-09-17,171,179.0,0.0649021029731689,158.14285714285714
1186,Kazakhstan,107134.0,1671.0,101610.0,3853.0,2020-09-17,175,78.0,0.0007285906441487633,67.57142857142857
1187,Kyrgyzstan,45153.0,1063.0,41317.0,2773.0,2020-09-17,170,81.0,0.0017971246006389663,67.0
1188,Tajikistan,9214.0,73.0,7988.0,1153.0,2020-09-17,137,43.0,0.004688692618035173,39.285714285714285
1189,Uzbekistan,49627.0,413.0,45970.0,3244.0,2020-09-17,173,612.0,0.012485973681526152,593.4285714285714
1190,Armenia,46910.0,926.0,42369.0,3615.0,2020-09-18,183,239.0,0.005120953054359223,201.0
1191,Azerbaijan,38894.0,572.0,36424.0,1898.0,2020-09-18,176,117.0,0.003017252495035816,122.42857142857143
1192,Georgia,3119.0,19.0,1435.0,1665.0,2020-09-18,172,182.0,0.061967994552264205,171.71428571428572
1193,Kazakhstan,107199.0,1671.0,101822.0,3706.0,2020-09-18,176,65.0,0.000606716821923925,67.14285714285714
1194,Kyrgyzstan,45244.0,1063.0,41415.0,2766.0,2020-09-18,171,91.0,0.002015369964343483,69.0
1195,Tajikistan,9259.0,73.0,8026.0,1160.0,2020-09-18,138,45.0,0.004883872368135478,40.285714285714285
1196,Uzbekistan,50253.0,419.0,46527.0,3307.0,2020-09-18,174,626.0,0.012614101194914129,584.7142857142857
1197,Armenia,47154.0,928.0,42551.0,3675.0,2020-09-19,184,244.0,0.005201449584310458,211.28571428571428
1198,Azerbaijan,39042.0,574.0,36601.0,1867.0,2020-09-19,177,148.0,0.0038052141718516452,124.28571428571429
1199,Georgia,3306.0,19.0,1481.0,1806.0,2020-09-19,173,187.0,0.05995511381853169,175.85714285714286
1200,Kazakhstan,107262.0,1671.0,101877.0,3714.0,2020-09-19,177,63.0,0.0005876920493661508,65.57142857142857
1201,Kyrgyzstan,45335.0,1063.0,41484.0,2788.0,2020-09-19,172,91.0,0.0020113164176465137,72.42857142857143
1202,Tajikistan,9303.0,73.0,8066.0,1164.0,2020-09-19,139,44.0,0.004752133059725772,41.285714285714285
1203,Uzbekistan,50992.0,427.0,47271.0,3294.0,2020-09-19,175,739.0,0.01470558971603686,610.1428571428571
1204,Armenia,47431.0,930.0,42608.0,3893.0,2020-09-20,185,277.0,0.005874369088518572,224.14285714285714
1205,Azerbaijan,39188.0,575.0,36755.0,1858.0,2020-09-20,178,146.0,0.003739562522411699,123.0
1206,Georgia,3502.0,19.0,1494.0,1989.0,2020-09-20,174,196.0,0.05928614640048391,182.14285714285714
1207,Kazakhstan,107307.0,1671.0,101941.0,3695.0,2020-09-20,178,45.0,0.0004195334787715499,64.57142857142857
