,Country_Region,Confirmed,Deaths,Recovered,Active,Date,days_since_100,Confirmed_change,Confirmed_change_pct
1719,Tajikistan,11610.0,85.0,10973.0,552.0,2020-11-15,196,37.0,0.003197096690572776
1720,Uzbekistan,70243.0,598.0,67526.0,2119.0,2020-11-15,232,256.0,0.0036578221669738564
1721,Armenia,117886.0,1788.0,75865.0,40233.0,2020-11-16,242,549.0,0.004678831059256705
1722,Azerbaijan,77083.0,985.0,55755.0,20343.0,2020-11-16,235,1395.0,0.018430926963323158
1723,Georgia,82835.0,733.0,65291.0,16811.0,2020-11-16,231,3157.0,0.039621978463314944
1724,Kazakhstan,161850.0,2319.0,139962.0,9372.0,2020-11-16,235,1238.0,0.007708016835603848
1725,Kyrgyzstan,66983.0,1203.0,57760.0,8020.0,2020-11-16,230,0.0,0.0
1726,Tajikistan,11649.0,85.0,11019.0,545.0,2020-11-16,197,39.0,0.003359173126614934
1727,Uzbekistan,70381.0,598.0,67655.0,2128.0,2020-11-16,233,138.0,0.001964608573096216
1728,Armenia,118870.0,1811.0,78343.0,38716.0,2020-11-17,243,984.0,0.008347047147243991
1729,Azerbaijan,79158.0,1005.0,56894.0,21259.0,2020-11-17,236,2075.0,0.02691903532555817
1730,Georgia,85952.0,778.0,68929.0,16245.0,2020-11-17,232,3117.0,0.03762902154886216
1731,Kazakhstan,162555.0,2320.0,140469.0,9601.0,2020-11-17,236,705.0,0.0043558850787766
1732,Kyrgyzstan,67469.0,1207.0,58315.0,7947.0,2020-11-17,231,486.0,0.007255572309391889
1733,Tajikistan,11689.0,85.0,11061.0,543.0,2020-11-17,198,40.0,0.003433771139153663
1734,Uzbekistan,70648.0,599.0,67927.0,2122.0,2020-11-17,234,267.0,0.0037936374873901446
1735,Armenia,120459.0,1839.0,80069.0,38551.0,2020-11-18,244,1589.0,0.01336754437620935
1736,Azerbaijan,81397.0,1030.0,58111.0,22256.0,2020-11-18,237,2239.0,0.028285201748401878
1737,Georgia,89395.0,815.0,71468.0,17112.0,2020-11-18,233,3443.0,0.0400572412509308
1738,Kazakhstan,163585.0,2366.0,140891.0,9980.0,2020-11-18,237,1030.0,0.006336316938882147
1739,Kyrgyzstan,67894.0,1212.0,58846.0,7836.0,2020-11-18,232,425.0,0.006299189257288562
1740,Tajikistan,11731.0,86.0,11105.0,540.0,2020-11-18,199,42.0,0.00359312173838644
1741,Uzbekistan,70858.0,601.0,68123.0,2134.0,2020-11-18,235,210.0,0.002972483297474904
1742,Armenia,121979.0,1870.0,88388.0,31721.0,2020-11-19,245,1520.0,0.012618401281763836
1743,Azerbaijan,83994.0,1053.0,59465.0,23476.0,2020-11-19,238,2597.0,0.03190535277712936
1744,Georgia,93092.0,853.0,73877.0,18362.0,2020-11-19,234,3697.0,0.04135578052463784
1745,Kazakhstan,164578.0,2368.0,141297.0,10460.0,2020-11-19,238,993.0,0.00607023871381851
1746,Kyrgyzstan,68316.0,1217.0,59362.0,7737.0,2020-11-19,233,422.0,0.006215571331781966
1747,Tajikistan,11772.0,86.0,11148.0,538.0,2020-11-19,200,41.0,0.003495013212854836
1748,Uzbekistan,70921.0,601.0,68123.0,2197.0,2020-11-19,236,63.0,0.0008891021479577876
1749,Armenia,123646.0,1900.0,90754.0,30992.0,2020-11-20,246,1667.0,0.013666286819862483
1750,Azerbaijan,87163.0,1079.0,60869.0,25215.0,2020-11-20,239,3169.0,0.03772888539657604
1751,Georgia,96860.0,894.0,77932.0,18034.0,2020-11-20,235,3768.0,0.040476088170841695
1752,Kazakhstan,165558.0,2369.0,141764.0,10870.0,2020-11-20,239,980.0,0.005954623339692988
1753,Kyrgyzstan,68702.0,1223.0,59789.0,7690.0,2020-11-20,234,386.0,0.0056502137127465435
1754,Tajikistan,11815.0,86.0,11188.0,541.0,2020-11-20,201,43.0,0.0036527353041113653
1755,Uzbekistan,71208.0,603.0,68451.0,2154.0,2020-11-20,237,287.0,0.004046756249911798
1756,Armenia,124839.0,1931.0,92829.0,30079.0,2020-11-21,247,1193.0,0.009648512689452104
1757,Azerbaijan,89898.0,1107.0,62243.0,26548.0,2020-11-21,240,2735.0,0.03137799295572652
1758,Georgia,100684.0,927.0,81783.0,17974.0,2020-11-21,236,3824.0,0.03947966136692127
1759,Kazakhstan,166468.0,2370.0,142252.0,11229.0,2020-11-21,240,910.0,0.0054965631379939595
1760,Kyrgyzstan,69149.0,1227.0,60294.0,7628.0,2020-11-21,235,447.0,0.0065063608046345145
1761,Tajikistan,11854.0,86.0,11229.0,539.0,2020-11-21,202,39.0,0.0033008887008041388
1762,Uzbekistan,71431.0,603.0,68659.0,2169.0,2020-11-21,238,223.0,0.0031316705988091442
1763,Armenia,126224.0,1952.0,94090.0,30182.0,2020-11-22,248,1385.0,0.01109428944480495
1764,Azerbaijan,93094.0,1131.0,63841.0,28122.0,2020-11-22,241,3196.0,0.035551402700838786
1765,Georgia,104732.0,976.0,85639.0,18117.0,2020-11-22,237,4048.0,0.04020499781494569
1766,Kazakhstan,167341.0,2372.0,142865.0,11431.0,2020-11-22,241,873.0,0.005244251147367596
1767,Kyrgyzstan,69581.0,1231.0,60811.0,7539.0,2020-11-22,236,432.0,0.006247378848573293
1768,Tajikistan,11894.0,86.0,11271.0,537.0,2020-11-22,203,40.0,0.003374388392104022
1769,Uzbekistan,71617.0,603.0,68827.0,2187.0,2020-11-22,239,186.0,0.0026039114670102226
1770,Armenia,126709.0,1976.0,95099.0,29634.0,2020-11-23,249,485.0,0.003842375459500502
1771,Azerbaijan,95281.0,1160.0,64475.0,29646.0,2020-11-23,242,2187.0,0.0234923840419361
1772,Georgia,108690.0,1012.0,89170.0,18508.0,2020-11-23,238,3958.0,0.03779169690257045
1773,Kazakhstan,167385.0,2372.0,142892.0,11431.0,2020-11-23,242,44.0,0.0002629361602954905
1774,Kyrgyzstan,69885.0,1237.0,61160.0,7488.0,2020-11-23,237,304.0,0.004369008781132777
1775,Tajikistan,11932.0,86.0,11312.0,534.0,2020-11-23,204,38.0,0.0031948881789136685
1776,Uzbekistan,71774.0,604.0,69054.0,2116.0,2020-11-23,240,157.0,0.0021922169317341034
1777,Armenia,127522.0,2002.0,98944.0,26576.0,2020-11-24,250,813.0,0.0064162766654303205
1778,Azerbaijan,98927.0,1194.0,65734.0,31999.0,2020-11-24,243,3646.0,0.03826576127454584
1779,Georgia,111818.0,1051.0,92215.0,18552.0,2020-11-24,239,3128.0,0.028779096513018576
1780,Kazakhstan,168803.0,2373.0,144463.0,11288.0,2020-11-24,243,1418.0,0.008471487887206086
1781,Kyrgyzstan,70366.0,1241.0,61593.0,7532.0,2020-11-24,238,481.0,0.006882735923302574
1782,Tajikistan,11971.0,86.0,11355.0,530.0,2020-11-24,205,39.0,0.0032685216225276648
1783,Uzbekistan,71985.0,604.0,69240.0,2141.0,2020-11-24,241,211.0,0.0029397832084041564
1784,Armenia,129085.0,2040.0,100913.0,26132.0,2020-11-25,251,1563.0,0.0122567086463512
1785,Azerbaijan,102396.0,1224.0,66963.0,34209.0,2020-11-25,244,3469.0,0.03506626098031873
1786,Georgia,114889.0,1085.0,95581.0,18223.0,2020-11-25,240,3071.0,0.027464272299629666
1787,Kazakhstan,169827.0,2422.0,145028.0,11589.0,2020-11-25,244,1024.0,0.0060662428985267525
1788,Kyrgyzstan,71171.0,1251.0,62544.0,7376.0,2020-11-25,239,805.0,0.01144018417985948
1789,Tajikistan,12008.0,86.0,11395.0,527.0,2020-11-25,206,37.0,0.003090802773368928
1790,Uzbekistan,72227.0,606.0,69477.0,2144.0,2020-11-25,242,242.0,0.0033618114885045625
1791,Armenia,130870.0,2068.0,103055.0,25747.0,2020-11-26,252,1785.0,0.01382809776503846
1792,Azerbaijan,106101.0,1256.0,68572.0,36273.0,2020-11-26,245,3705.0,0.03618305402554789
1793,Georgia,118690.0,1124.0,98781.0,18785.0,2020-11-26,241,3801.0,0.0330841072687551
1794,Kazakhstan,170808.0,2424.0,145673.0,11839.0,2020-11-26,245,981.0,0.005776466639580313
1795,Kyrgyzstan,71548.0,1256.0,62946.0,7346.0,2020-11-26,240,377.0,0.005297101347458977
1796,Tajikistan,12044.0,86.0,11437.0,521.0,2020-11-26,207,36.0,0.0029980013324450994
1797,Uzbekistan,72409.0,607.0,69670.0,2132.0,2020-11-26,243,182.0,0.0025198333033353837
1798,Armenia,132346.0,2090.0,105149.0,25107.0,2020-11-27,253,1476.0,0.01127836784595404
1799,Azerbaijan,109813.0,1291.0,69931.0,38591.0,2020-11-27,246,3712.0,0.03498553265284965
1800,Georgia,123470.0,1161.0,102270.0,20039.0,2020-11-27,242,4780.0,0.04027298003201607
1801,Kazakhstan,171795.0,2429.0,146406.0,12005.0,2020-11-27,246,987.0,0.005778417872699171
1802,Kyrgyzstan,71548.0,1256.0,62946.0,7346.0,2020-11-27,241,0.0,0.0
1803,Tajikistan,12082.0,86.0,11478.0,518.0,2020-11-27,208,38.0,0.003155097974095078
1804,Uzbekistan,72513.0,607.0,69780.0,2126.0,2020-11-27,244,104.0,0.0014362855446146128
1805,Armenia,133594.0,2121.0,106479.0,24994.0,2020-11-28,254,1248.0,0.009429827875417462
1806,Azerbaijan,114025.0,1323.0,71691.0,41011.0,2020-11-28,247,4212.0,0.03835611448553444
1807,Georgia,127942.0,1195.0,106328.0,20419.0,2020-11-28,243,4472.0,0.036219324532275055
1808,Kazakhstan,172805.0,2430.0,146549.0,12688.0,2020-11-28,247,1010.0,0.005879100090223854
1809,Kyrgyzstan,71971.0,1262.0,63407.0,7302.0,2020-11-28,242,423.0,0.00591211494381394
1810,Tajikistan,12118.0,86.0,11518.0,514.0,2020-11-28,209,36.0,0.0029796391325940252
1811,Uzbekistan,72718.0,608.0,69980.0,2130.0,2020-11-28,245,205.0,0.0028270792823354984
1812,Armenia,134768.0,2142.0,107364.0,25262.0,2020-11-29,255,1174.0,0.008787819812267061
1813,Azerbaijan,118195.0,1361.0,73676.0,43158.0,2020-11-29,248,4170.0,0.036570927428195565
1814,Georgia,132368.0,1230.0,110049.0,21089.0,2020-11-29,244,4426.0,0.034593800315767975
1815,Kazakhstan,173763.0,2433.0,146955.0,13208.0,2020-11-29,248,958.0,0.005543821069992294
1816,Kyrgyzstan,72807.0,1271.0,64149.0,7387.0,2020-11-29,243,836.0,0.011615789693070866
1817,Tajikistan,12155.0,86.0,11559.0,510.0,2020-11-29,210,37.0,0.003053309126918702
1818,Uzbekistan,72870.0,608.0,70151.0,2111.0,2020-11-29,246,152.0,0.002090266508979921
1819,Armenia,135124.0,2164.0,108442.0,24518.0,2020-11-30,256,356.0,0.002641576635403098
1820,Azerbaijan,121176.0,1392.0,74902.0,44882.0,2020-11-30,249,2981.0,0.025221033038622664
1821,Georgia,135584.0,1267.0,113986.0,20331.0,2020-11-30,245,3216.0,0.02429590233289014
1822,Kazakhstan,174563.0,2433.0,147425.0,13495.0,2020-11-30,249,800.0,0.004603972076909324
1823,Kyrgyzstan,73178.0,1275.0,64711.0,7192.0,2020-11-30,244,371.0,0.005095663878473156
1824,Tajikistan,12194.0,86.0,11599.0,509.0,2020-11-30,211,39.0,0.0032085561497325887
1825,Uzbekistan,73094.0,610.0,70337.0,2147.0,2020-11-30,247,224.0,0.003073967339096928
1826,Armenia,135967.0,2193.0,110365.0,23409.0,2020-12-01,257,843.0,0.006238714070039286
1827,Azerbaijan,125602.0,1433.0,76897.0,47272.0,2020-12-01,250,4426.0,0.036525384564600305
1828,Georgia,139343.0,1303.0,117560.0,20480.0,2020-12-01,246,3759.0,0.027724510266698088
1829,Kazakhstan,175565.0,2434.0,148043.0,25088.0,2020-12-01,250,1002.0,0.005740048005591136
1830,Kyrgyzstan,73178.0,1275.0,64711.0,7192.0,2020-12-01,245,0.0,0.0
1831,Tajikistan,12231.0,86.0,11640.0,505.0,2020-12-01,212,37.0,0.003034279153682151
1832,Uzbekistan,73276.0,611.0,70534.0,2131.0,2020-12-01,248,182.0,0.0024899444550852134
1833,Armenia,137231.0,2228.0,111795.0,23208.0,2020-12-02,258,1264.0,0.009296373384718448
1834,Azerbaijan,129544.0,1470.0,79162.0,48912.0,2020-12-02,251,3942.0,0.031384850559704525
1835,Georgia,143376.0,1342.0,121621.0,20413.0,2020-12-02,247,4033.0,0.028942968071593134
1836,Kazakhstan,176342.0,2436.0,148732.0,25174.0,2020-12-02,251,777.0,0.004425711275026334
1837,Kyrgyzstan,73513.0,1277.0,65189.0,7047.0,2020-12-02,246,335.0,0.0045778785973926706
1838,Tajikistan,12269.0,87.0,11677.0,505.0,2020-12-02,213,38.0,0.0031068596190009234
1839,Uzbekistan,73335.0,611.0,70534.0,2190.0,2020-12-02,249,59.0,0.0008051749549646825
1840,Armenia,138508.0,2254.0,113228.0,23026.0,2020-12-03,259,1277.0,0.00930547762531786
1841,Azerbaijan,133733.0,1510.0,81234.0,50989.0,2020-12-03,252,4189.0,0.032336503427407015
1842,Georgia,147636.0,1387.0,124568.0,21681.0,2020-12-03,248,4260.0,0.029712085704720392
1843,Kazakhstan,177386.0,2438.0,149435.0,25513.0,2020-12-03,252,1044.0,0.005920313935420918
1844,Kyrgyzstan,73933.0,1285.0,66113.0,6535.0,2020-12-03,247,420.0,0.005713275203025336
1845,Tajikistan,12308.0,87.0,11718.0,503.0,2020-12-03,214,39.0,0.003178743173852805
1846,Uzbekistan,73431.0,611.0,70712.0,2108.0,2020-12-03,250,96.0,0.0013090611577009081
1847,Armenia,139692.0,2277.0,114990.0,22425.0,2020-12-04,260,1184.0,0.008548242700782582
1848,Azerbaijan,138000.0,1551.0,83800.0,52649.0,2020-12-04,253,4267.0,0.03190685918957925
1849,Georgia,152704.0,1425.0,126904.0,24375.0,2020-12-04,249,5068.0,0.034327670757809736
1850,Kazakhstan,178378.0,2484.0,150271.0,25623.0,2020-12-04,253,992.0,0.005592324084200628
1851,Kyrgyzstan,74373.0,1285.0,66113.0,6975.0,2020-12-04,248,440.0,0.0059513343162052035
1852,Tajikistan,12349.0,87.0,11758.0,504.0,2020-12-04,215,41.0,0.0033311667208320017
1853,Uzbekistan,73751.0,611.0,71002.0,2138.0,2020-12-04,251,320.0,0.004357832523048888
1854,Armenia,140959.0,2309.0,116066.0,22584.0,2020-12-05,261,1267.0,0.009069953898576788
1855,Azerbaijan,142323.0,1593.0,85980.0,54750.0,2020-12-05,254,4323.0,0.031326086956521726
1856,Georgia,158154.0,1462.0,129210.0,27482.0,2020-12-05,250,5450.0,0.03568996227996646
1857,Kazakhstan,179344.0,2488.0,151134.0,25722.0,2020-12-05,254,966.0,0.005415466032806737
1858,Kyrgyzstan,74774.0,1290.0,66538.0,6946.0,2020-12-05,249,401.0,0.005391741626665558
1859,Tajikistan,12389.0,87.0,11796.0,506.0,2020-12-05,216,40.0,0.003239128674386693
1860,Uzbekistan,73751.0,611.0,71002.0,2138.0,2020-12-05,252,0.0,0.0
1861,Armenia,141937.0,2326.0,116796.0,22815.0,2020-12-06,262,978.0,0.006938187699969456
1862,Azerbaijan,146679.0,1632.0,88497.0,56550.0,2020-12-06,255,4356.0,0.030606437469699266
1863,Georgia,162475.0,1504.0,133511.0,27460.0,2020-12-06,251,4321.0,0.027321471477167902
1864,Kazakhstan,180089.0,2488.0,151755.0,25846.0,2020-12-06,255,745.0,0.004154028013203748
1865,Kyrgyzstan,75395.0,1297.0,67400.0,6698.0,2020-12-06,250,621.0,0.008305025811110811
1866,Tajikistan,12428.0,87.0,11833.0,508.0,2020-12-06,217,39.0,0.0031479538300105414
1867,Uzbekistan,74053.0,611.0,71315.0,2127.0,2020-12-06,253,302.0,0.00409485973071555
1868,Armenia,142344.0,2344.0,117649.0,22351.0,2020-12-07,263,407.0,0.002867469370213538
1869,Azerbaijan,149765.0,1675.0,90278.0,57812.0,2020-12-07,256,3086.0,0.021039139890509206
1870,Georgia,164976.0,1540.0,137499.0,25937.0,2020-12-07,252,2501.0,0.015393137405754764
1871,Kazakhstan,180777.0,2490.0,152379.0,25908.0,2020-12-07,256,688.0,0.0038203332796562517
1872,Kyrgyzstan,75395.0,1297.0,67400.0,6698.0,2020-12-07,251,0.0,0.0
1873,Tajikistan,12469.0,87.0,11881.0,501.0,2020-12-07,218,41.0,0.003299002252977079
1874,Uzbekistan,74053.0,611.0,71315.0,2127.0,2020-12-07,254,0.0,0.0
1875,Armenia,142928.0,2372.0,119147.0,21409.0,2020-12-08,264,584.0,0.0041027370314168365
1876,Azerbaijan,154152.0,1713.0,93411.0,59028.0,2020-12-08,257,4387.0,0.02929255834140143
1877,Georgia,169649.0,1576.0,141392.0,26681.0,2020-12-08,253,4673.0,0.028325332169527595
1878,Kazakhstan,181721.0,2544.0,153432.0,25745.0,2020-12-08,257,944.0,0.005221903228839864
1879,Kyrgyzstan,75690.0,1301.0,67873.0,6516.0,2020-12-08,252,295.0,0.003912726308110681
1880,Tajikistan,12511.0,88.0,11926.0,497.0,2020-12-08,219,42.0,0.0033683535167214895
1881,Uzbekistan,74206.0,611.0,71482.0,2113.0,2020-12-08,255,153.0,0.002066087801979588
1882,Armenia,144066.0,2393.0,120532.0,21141.0,2020-12-09,265,1138.0,0.007962050822792
1883,Azerbaijan,158555.0,1755.0,96330.0,60470.0,2020-12-09,258,4403.0,0.028562717317971886
1884,Georgia,174383.0,1614.0,145287.0,27482.0,2020-12-09,254,4734.0,0.027904673767602528
1885,Kazakhstan,182657.0,2546.0,154432.0,25679.0,2020-12-09,258,936.0,0.005150753077519887
1886,Kyrgyzstan,76012.0,1306.0,68894.0,5812.0,2020-12-09,253,322.0,0.004254194741709627
1887,Tajikistan,12551.0,88.0,11968.0,495.0,2020-12-09,220,40.0,0.0031971864759012814
1888,Uzbekistan,74352.0,611.0,71740.0,2001.0,2020-12-09,256,146.0,0.0019674958898201478
1889,Armenia,145240.0,2416.0,121882.0,20942.0,2020-12-10,266,1174.0,0.008149042799827866
1890,Azerbaijan,162774.0,1793.0,99892.0,61089.0,2020-12-10,259,4219.0,0.026609063101132202
1891,Georgia,178953.0,1657.0,148332.0,28964.0,2020-12-10,255,4570.0,0.026206682990887797
1892,Kazakhstan,183630.0,2550.0,155338.0,25742.0,2020-12-10,259,973.0,0.0053269242350415524
1893,Kyrgyzstan,76391.0,1306.0,68894.0,6191.0,2020-12-10,254,379.0,0.004986054833447273
1894,Tajikistan,12588.0,88.0,12009.0,491.0,2020-12-10,221,37.0,0.0029479722731255986
1895,Uzbekistan,74498.0,611.0,71740.0,2147.0,2020-12-10,257,146.0,0.0019636324510436953
1896,Armenia,146317.0,2445.0,123474.0,20398.0,2020-12-11,267,1077.0,0.0074153125860645375
1897,Azerbaijan,167155.0,1840.0,103550.0,61765.0,2020-12-11,260,4381.0,0.026914617813655672
1898,Georgia,183099.0,1694.0,150461.0,30944.0,2020-12-11,256,4146.0,0.023168094415852103
1899,Kazakhstan,184557.0,2551.0,156093.0,25913.0,2020-12-11,260,927.0,0.005048194739421641
1900,Kyrgyzstan,77059.0,1307.0,69794.0,5958.0,2020-12-11,255,668.0,0.008744485606943186
1901,Tajikistan,12588.0,88.0,12009.0,491.0,2020-12-11,222,0.0,0.0
1902,Uzbekistan,74811.0,612.0,72084.0,2115.0,2020-12-11,258,313.0,0.004201455072619487
1903,Armenia,147312.0,2462.0,124521.0,20329.0,2020-12-12,268,995.0,0.006800303450726908
1904,Azerbaijan,171423.0,1883.0,107635.0,61905.0,2020-12-12,261,4268.0,0.025533187759863685
1905,Georgia,187006.0,1744.0,154241.0,31021.0,2020-12-12,257,3907.0,0.021338183168668312
1906,Kazakhstan,185513.0,2552.0,156848.0,26113.0,2020-12-12,261,956.0,0.005179971499319924
1907,Kyrgyzstan,77059.0,1307.0,69794.0,5958.0,2020-12-12,256,0.0,0.0
1908,Tajikistan,12624.0,89.0,12050.0,485.0,2020-12-12,223,36.0,0.0028598665395613843
1909,Uzbekistan,74811.0,612.0,72084.0,2115.0,2020-12-12,259,0.0,0.0
1910,Armenia,148325.0,2486.0,125169.0,20670.0,2020-12-13,269,1013.0,0.006876561312045171
1911,Azerbaijan,175874.0,1922.0,111918.0,62034.0,2020-12-13,262,4451.0,0.025965010529508836
1912,Georgia,189726.0,1790.0,158183.0,29753.0,2020-12-13,258,2720.0,0.014544987861351943
1913,Kazakhstan,186277.0,2552.0,157701.0,26024.0,2020-12-13,262,764.0,0.004118309768048611
1914,Kyrgyzstan,77356.0,1312.0,70450.0,5594.0,2020-12-13,257,297.0,0.0038541896468939907
1915,Tajikistan,12704.0,88.0,12133.0,483.0,2020-12-13,224,80.0,0.006337135614702172
1916,Uzbekistan,74956.0,612.0,72243.0,2101.0,2020-12-13,260,145.0,0.001938217641790585
1917,Armenia,148682.0,2503.0,125966.0,20213.0,2020-12-14,270,357.0,0.0024068767908309585
1918,Azerbaijan,178986.0,1966.0,114841.0,62179.0,2020-12-14,263,3112.0,0.017694485825079376
1919,Georgia,191063.0,1839.0,161681.0,27543.0,2020-12-14,259,1337.0,0.007047004627726228
1920,Kazakhstan,186960.0,2554.0,158705.0,25701.0,2020-12-14,263,683.0,0.0036665825625279425
1921,Kyrgyzstan,77674.0,1312.0,70450.0,5912.0,2020-12-14,258,318.0,0.004110864057086605
1922,Tajikistan,12741.0,88.0,12172.0,481.0,2020-12-14,225,37.0,0.0029124685138539608
1923,Uzbekistan,75094.0,612.0,72368.0,2114.0,2020-12-14,261,138.0,0.001841080100325465
1924,Armenia,149120.0,2529.0,127452.0,19139.0,2020-12-15,271,438.0,0.0029458845051855143
1925,Azerbaijan,183259.0,2007.0,119005.0,62247.0,2020-12-15,264,4273.0,0.02387337557127367
1926,Georgia,194900.0,1883.0,164786.0,28231.0,2020-12-15,260,3837.0,0.02008238120410555
1927,Kazakhstan,187890.0,2613.0,159985.0,25292.0,2020-12-15,264,930.0,0.004974326059050016
1928,Kyrgyzstan,78151.0,1317.0,71270.0,5564.0,2020-12-15,259,477.0,0.006141051059556535
1929,Tajikistan,12777.0,88.0,12212.0,477.0,2020-12-15,226,36.0,0.0028255238992229703
1930,Uzbekistan,75241.0,612.0,72522.0,2107.0,2020-12-15,262,147.0,0.0019575465416676874
1931,Armenia,150218.0,2556.0,128694.0,18968.0,2020-12-16,272,1098.0,0.007363197424892665
1932,Azerbaijan,187336.0,2050.0,122859.0,62427.0,2020-12-16,265,4077.0,0.022247202047375625
1933,Georgia,198387.0,1922.0,167281.0,29184.0,2020-12-16,261,3487.0,0.017891226269882043
1934,Kazakhstan,188837.0,2613.0,160889.0,25335.0,2020-12-16,265,947.0,0.005040183085848193
1935,Kyrgyzstan,78151.0,1317.0,71270.0,5564.0,2020-12-16,260,0.0,0.0
1936,Tajikistan,12815.0,89.0,12253.0,473.0,2020-12-16,227,38.0,0.002974094075291589
1937,Uzbekistan,75538.0,612.0,72810.0,2116.0,2020-12-16,263,297.0,0.0039473159580547534
1938,Armenia,151392.0,2581.0,129990.0,18821.0,2020-12-17,273,1174.0,0.00781530841843181
1939,Azerbaijan,191460.0,2088.0,127064.0,62308.0,2020-12-17,266,4124.0,0.022013921510014134
1940,Georgia,201368.0,1953.0,169282.0,30133.0,2020-12-17,262,2981.0,0.015026186191635649
1941,Kazakhstan,189551.0,2615.0,161561.0,25375.0,2020-12-17,266,714.0,0.0037810386735650514
1942,Kyrgyzstan,78415.0,1321.0,71656.0,5438.0,2020-12-17,261,264.0,0.003378075776381717
1943,Tajikistan,12852.0,89.0,12295.0,468.0,2020-12-17,228,37.0,0.002887241513851002
1944,Uzbekistan,75538.0,612.0,72810.0,2116.0,2020-12-17,264,0.0,0.0
1945,Armenia,152253.0,2596.0,131213.0,18444.0,2020-12-18,274,861.0,0.005687222574508599
1946,Azerbaijan,195422.0,2133.0,131252.0,62037.0,2020-12-18,267,3962.0,0.020693617465789238
1947,Georgia,204003.0,2002.0,171526.0,30475.0,2020-12-18,263,2635.0,0.013085495212744824
1948,Kazakhstan,190292.0,2617.0,162074.0,25601.0,2020-12-18,267,741.0,0.003909238146989402
1949,Kyrgyzstan,78679.0,1324.0,72051.0,5304.0,2020-12-18,262,264.0,0.0033667027992092535
1950,Tajikistan,12888.0,89.0,12333.0,466.0,2020-12-18,229,36.0,0.0028011204481792618
1951,Uzbekistan,75675.0,612.0,72961.0,2102.0,2020-12-18,265,137.0,0.0018136567025868189
1952,Armenia,153173.0,2616.0,131931.0,18626.0,2020-12-19,275,920.0,0.006042573873749513
1953,Azerbaijan,199127.0,2175.0,135462.0,61490.0,2020-12-19,268,3705.0,0.018958970842586798
1954,Georgia,206907.0,2055.0,175842.0,29010.0,2020-12-19,264,2904.0,0.01423508477816493
1955,Kazakhstan,190969.0,2621.0,162959.0,25389.0,2020-12-19,268,677.0,0.003557690286507098
1956,Kyrgyzstan,78911.0,1328.0,72459.0,5124.0,2020-12-19,263,232.0,0.00294869024771538
1957,Tajikistan,12923.0,89.0,12374.0,460.0,2020-12-19,230,35.0,0.002715704531347063
1958,Uzbekistan,75806.0,612.0,73099.0,2095.0,2020-12-19,266,131.0,0.001731086884704247
1959,Armenia,153825.0,2630.0,132532.0,18663.0,2020-12-20,276,652.0,0.004256624862084113
1960,Azerbaijan,202088.0,2210.0,139779.0,60099.0,2020-12-20,269,2961.0,0.0148699071446865
1961,Georgia,208638.0,2094.0,180441.0,26103.0,2020-12-20,265,1731.0,0.008366077513085601
1962,Kazakhstan,191650.0,2622.0,163834.0,25194.0,2020-12-20,269,681.0,0.0035660238049106674
1963,Kyrgyzstan,79254.0,1331.0,73005.0,4918.0,2020-12-20,264,343.0,0.004346669032200934
1964,Tajikistan,12960.0,89.0,12413.0,458.0,2020-12-20,231,37.0,0.0028631122804303466
1965,Uzbekistan,75933.0,612.0,73242.0,2079.0,2020-12-20,267,127.0,0.0016753291296203177
1966,Armenia,154065.0,2656.0,133176.0,18233.0,2020-12-21,277,240.0,0.0015602145294977277
1967,Azerbaijan,203593.0,2253.0,142807.0,58533.0,2020-12-21,270,1505.0,0.0074472507026641654
1968,Georgia,209462.0,2140.0,184668.0,22654.0,2020-12-21,266,824.0,0.003949424361813225
1969,Kazakhstan,192579.0,2626.0,164774.0,25179.0,2020-12-21,270,929.0,0.004847378032872385
1970,Kyrgyzstan,79254.0,1331.0,73005.0,4918.0,2020-12-21,265,0.0,0.0
1971,Tajikistan,12998.0,89.0,12455.0,454.0,2020-12-21,232,38.0,0.0029320987654319897
1972,Uzbekistan,76048.0,612.0,73339.0,2097.0,2020-12-21,268,115.0,0.0015144930399166867
1973,Armenia,154602.0,2673.0,134586.0,17343.0,2020-12-22,278,537.0,0.003485541816765636
1974,Azerbaijan,205877.0,2294.0,147199.0,56384.0,2020-12-22,271,2284.0,0.011218460359639026
1975,Georgia,212526.0,2182.0,188408.0,21936.0,2020-12-22,267,3064.0,0.014627951609361034
1976,Kazakhstan,193503.0,2677.0,165950.0,24876.0,2020-12-22,271,924.0,0.004798030937952724
1977,Kyrgyzstan,79429.0,1335.0,73300.0,4794.0,2020-12-22,266,175.0,0.002208090443384547
1978,Tajikistan,13034.0,89.0,12496.0,449.0,2020-12-22,233,36.0,0.00276965687028774
1979,Uzbekistan,76180.0,612.0,73460.0,2108.0,2020-12-22,269,132.0,0.0017357458447295748
1980,Armenia,155440.0,2691.0,135638.0,17111.0,2020-12-23,279,838.0,0.005420369723548202
1981,Azerbaijan,208211.0,2340.0,151660.0,54211.0,2020-12-23,272,2334.0,0.011336866187092287
1982,Georgia,214871.0,2233.0,191968.0,20670.0,2020-12-23,268,2345.0,0.011033944082135871
1983,Kazakhstan,194257.0,2677.0,167503.0,24077.0,2020-12-23,272,754.0,0.0038965804147739203
1984,Kyrgyzstan,79659.0,1337.0,73561.0,4761.0,2020-12-23,267,230.0,0.0028956678291303106
1985,Tajikistan,13071.0,89.0,12536.0,446.0,2020-12-23,234,37.0,0.0028387294767531213
